job_hash,subqueries
76d57958491000b01e5db3ec501df3cd,"What is the candidate's experience in developing and implementing machine learning models and algorithms to solve complex problems in a data-centric environment?|||How proficient is the candidate in designing and architecting data pipelines and integrating data from various sources using APIs and web services?|||Can the candidate demonstrate a strong understanding of database design and performance tuning, particularly with relational and non-relational databases?"
9fba2266eeb0be056e47982a5638f42a,"What is the candidate's experience in developing full-stack web applications using modern technologies such as MongoDB, AngularJS, Express, Node.js, and PostgreSQL?|||How proficient is the candidate in designing and implementing clinical trial workflows, including recruitment, study conduct, and data management, while ensuring compliance with industry regulations and standards?|||Can the candidate demonstrate experience in developing and supporting cloud-based systems, preferably on a cloud service provider such as AWS or Azure, and with a strong understanding of security and data privacy best practices?|||How well does the candidate understand agile software development methodologies and experience working in an Agile environment, with a focus on delivering high-quality software products in a timely manner?|||Can the candidate provide examples of their experience in writing unit tests, executing integration tests, and participating in code reviews, with a focus on ensuring the quality and reliability of the software product?"
a648eb742720fef4ba2390aca00adb13,"What is the candidate's experience in designing and building attractive and functional websites using WordPress, including front-end and back-end development?|||How proficient is the candidate in managing website performance, including troubleshooting content issues and conducting website performance tests?|||Show me candidates with a strong understanding of website architecture and aesthetics, as well as experience with debugging tools such as Chrome Inspector and Firebug."
99afcd77e6937974eaa8c94471c903c3,"What is the candidate's experience with software development in an Agile environment, specifically with AngularJS, Node.JS, WCF, WPF, and ASP.NET?|||How proficient is the candidate in working with various software development methodologies, including Agile, to create applications and solutions?|||Can the candidate demonstrate experience in writing complex code that deploys to multiple platforms, including servers, clients, mobile platforms, core systems, hosted platforms, and other systems?|||How effective is the candidate at analyzing, writing, and converting user stories into detailed work requirements and tasks, and planning out and writing code to implement defined requirements?|||Can the candidate demonstrate experience in participating in regular code reviews to ensure high-quality code is being created, with detection and correction of issues and security gaps?"
80c340caab522901b3f8e6216cfccbeb,"What candidates have developed and deployed at least two iOS/Android apps using Flutter, either on app stores or Github?|||How many years of experience do candidates have in mobile software development using Flutter?|||What candidates have experience integrating third-party libraries and APIs in their Flutter projects?"
4989cb2946ab2ce08d34ec97cd938cb6,"What is the candidate's experience in developing large-scale web applications using PHP and MVC architecture?|||How proficient is the candidate in integrating multiple data sources into a single system, including databases and CMS platforms like WordPress, Laravel, CodeIgniter, Magento, Drupal, and Joomla?|||Show me candidates with a strong understanding of RDBMS and MySQL databases, and experience in implementing automated testing frameworks using tools like Git?|||Can the candidate demonstrate a clear understanding of OOPS concepts, object model, and logical skills, and the ability to learn new technologies quickly?|||How strong is the candidate's verbal communication skill, and can they effectively communicate technical information to non-technical stakeholders?"
e116f79f2e9a81b900fc3947c1e37b7e,"What is the candidate's experience with designing and implementing distributed systems, specifically in a cloud-based environment?|||How does the candidate approach performance optimization and scalability in their designs, and can they provide examples of successful implementations?|||Can the candidate provide examples of how they have mentored junior team members and contributed to the growth and development of their colleagues?|||How does the candidate stay current with the latest developments and trends in cloud computing, distributed systems, and big data, and can they provide examples of how they have applied this knowledge in their work?|||Can the candidate provide examples of how they have worked with cross-functional teams to design and implement large-scale systems, and how they have ensured that these systems meet the needs of both the business and the end-users?"
f9655ad4d4506c19baf85093a83cf130,What is the candidate's experience in developing back-end components using Python and Django?|||How proficient is the candidate in integrating user-facing elements using server-side logic?|||Show me candidates with experience in testing and debugging applications using Python and Django.|||What is the candidate's experience in coordinating with development teams to determine application requirements?|||How proficient is the candidate in integrating data storage solutions such as databases and APIs?
873efdd13ffc4cc4fadbc4ea99e7f050,What is the candidate's experience in developing iOS mobile applications using Swift and Xcode?|||How proficient is the candidate in designing and implementing network connectivity through Web services in iOS applications?|||Show me candidates with a strong portfolio of live iOS applications on the App Store.|||How well does the candidate understand UML and iOS coding and design best practices?|||Can the candidate demonstrate the ability to handle multi-threaded applications and explain the time/space complexity analysis of their code?
c43854f8b910b20f9d61a902965779d7,"What is the candidate's experience in developing responsive and optimized web pages for smartphones, using a variety of markup languages?|||How proficient is the candidate in building reusable code and libraries for future use, and integrating user-facing elements with server-side logic?|||Can the candidate demonstrate experience in managing cutting-edge technologies to improve legacy applications, and troubleshooting and debugging applications?|||How well does the candidate understand the importance of brand consistency throughout design, and experience in maintaining it across multiple web pages?|||Can the candidate provide examples of training and support they have provided to internal teams, and how they have stayed up-to-date with emerging technologies in web development?"
72392b4860fbcff86073d9b5cb3cd45a,"What is the candidate's experience with developing high-performance, scalable web applications using Python and Django?|||How proficient is the candidate in integrating multiple data sources and databases into one system?|||Show me candidates with a strong understanding of OOPS concepts and data structures such as stack, queue, linked list, tree, and graph?|||Can the candidate provide examples of when they had to create database schemas that represent and support business processes?|||How does the candidate approach debugging and unit testing, and what experience do they have with code versioning tools?"
5b97ce64909b231c596031c76e92b00b,"What is the candidate's experience in developing scalable web applications using Python and Django?|||How proficient is the candidate with designing and implementing REST APIs?|||Show me candidates with strong knowledge of AWS services and their implementation in Python and Django projects.|||Can the candidate provide examples of their experience in integrating third-party APIs and services into their Django projects?|||How does the candidate approach debugging and troubleshooting complex issues in their Django projects, and what tools do they use to resolve them?"
2d29704467761510163e68c698b4481e,"What is the candidate's experience in developing microservices and REST APIs using Java and Spring Boot?|||How proficient is the candidate in deploying applications on Azure, including Azure functions?|||Show me candidates with strong knowledge of software design patterns, distributed systems, resiliency, security, and logging."
b71591542fd57d4fb257d674eeec5d28,"What is the candidate's experience in developing server-side applications using NodeJS?|||How proficient is the candidate in designing and implementing database schemas using MySQL?|||Show me candidates with experience in building RESTful APIs using Express.JS.|||Can the candidate work with a variety of databases, including MySQL and PostgreSQL?|||How does the candidate's experience in backend development and total work experience compare to the job requirements?"
c6e732e1781be7c1b40dc9d700e97f4a,"What is the candidate's experience in maintaining and supporting large, complex databases in a cloud-based environment, specifically on Microsoft Azure and/or AWS?|||How proficient is the candidate in designing and implementing ETL (Extract, Transform, Load) processes for data integration and migration, and can they provide examples of successful ETL projects they have led or contributed to?|||Can the candidate provide examples of how they have optimized database performance, troubleshot complex technical issues, and ensured data integrity and security in a high-availability environment?|||How effectively can the candidate communicate technical information to both technical and non-technical stakeholders, and can they provide examples of successful presentations or technical documentation they have created?|||Can the candidate demonstrate a track record of mentoring and coaching team members, and can they provide examples of how they have contributed to the professional development of their colleagues?"
1d1051d73c1fc328de3799178d8bd4aa,"What is the candidate's experience in developing native iOS applications using programming languages such as C#, Java, and Swift?|||Can the candidate provide examples of how they have collaborated with a team of IT professionals to set specifications for new applications?|||How proficient is the candidate in using development tools such as Xcode, Android Studio, and Visual Studio to program for diverse operating systems and platforms?|||Can the candidate provide examples of their experience in evaluating existing applications, reprogramming, updating, and adding new features?|||How does the candidate's experience with distributed version control systems, such as Git, relate to their ability to work collaboratively on software development projects?"
41b2ed547149af9eb5ac09bc247b3ab6,"What candidates have experience in designing and building advanced applications for the iOS platform using Swift programming language?|||How many candidates have a strong understanding of Computer Science fundamentals, specifically in data structures, algorithm design, databases, and efficient data storage?|||Show me candidates with experience in implementing MVC and MVVM design patterns in their iOS development projects.|||What candidates have experience in debugging and improving the performance of iOS applications?|||How many candidates have a strong knowledge of Objective-C programming language, which is preferred for this role?"
2243fd7152ae00e6f9715f8c33886e4b,"What is the candidate's experience in developing mobile applications using Flutter, specifically in Dart?|||How proficient is the candidate in integrating REST APIs into their Flutter applications?|||Show me candidates with experience in publishing and distributing mobile applications on both Android and iOS platforms.|||Can the candidate demonstrate proficiency in integrating plugins and SDKs into their Flutter applications?|||What is the candidate's experience in troubleshooting and optimizing the performance of Flutter applications?"
1c7515a206e9db65c9e97d578d1329cb,"What is the candidate's experience in developing enterprise native iOS apps using Swift, and how proficient are they in using the SDK, Activity and lifecycles, thread management, custom views, and animations?|||How well does the candidate understand app architecture design and object-oriented programming patterns, and can they provide examples of their work in this area?|||Can the candidate communicate complex software concepts to people with a wide range of technical knowledge, and how have they handled technical discussions with non-technical stakeholders in the past?|||How does the candidate approach performance optimization using Instruments, and can they provide examples of their work in this area?|||How does the candidate's experience with Agile methodology, test-driven development, test automation, and CI align with People10's development process, and how have they contributed to these practices in previous roles?"
a034b4e4da2946a56b3cffad2af5e575,"What is the candidate's experience with implementing and managing AWS cloud services, including VPC, VPN, and other network concepts?|||How proficient is the candidate with containerization and container orchestration platforms like Kubernetes, including Ingress/Egress and access control?|||Show me candidates with strong experience in Linux/Unix administration and proficiency in any programming language, preferably Go?|||What is the candidate's experience with infrastructure automation tools like Terraform and Ansible, and how have they used these tools to automate infrastructure deployment and management?|||Can the candidate provide examples of how they have implemented centralized log management tools like ELK Stack and container monitoring tools like Prometheus/Grafana in their previous roles?"
037a2bf4421470a4da0b77cbe7becec1,"What is the candidate's experience in developing web applications using dotnet, JavaScript, and Angular JS?|||How proficient is the candidate in understanding business requirements and translating them into technical solutions?|||Show me candidates with a strong understanding of RESTful web services, JSON, XML, and SQL Server.|||Can the candidate demonstrate experience or familiarity with Node.js, D3Js, Azure, SSRS or SSIS?|||How does the candidate approach learning new technologies and keeping up-to-date with the latest developments in the field?"
a37ecc0672b866f183ffd78d2edd8ee1,"What is the candidate's experience in developing Node.js applications on top of RESTful APIs?|||How proficient is the candidate with using JavaScript frameworks and libraries (React, Angular, Vue.js, Webpack) to build single page applications?|||Show me candidates with experience in test automation, including TDD, unit/integration/functional testing.|||What is the candidate's understanding of object-oriented design and programming concepts?|||Can the candidate provide examples of their experience with cross-browser, cross-platform, and design constraints in web development?"
79a7b7b5272316225e436f9ecd7123ba,"What is the candidate's experience in developing scalable and performant JavaScript applications using modern best practices and technologies such as ES6, JavaScript Design Patterns, and MV*?|||How proficient is the candidate in implementing and optimizing front-end solutions, including HTML5, CSS3, and JavaScript, to deliver high-quality user experiences?|||Show me candidates with a deep understanding of modern developer tools and a passion for building JavaScript applications from scratch, as well as experience with testing and debugging techniques such as TDD/BDD?|||How well does the candidate understand the importance of solid analytical skills and commitment to quality, as well as the ability to communicate effectively and present ideas clearly?|||Can the candidate demonstrate experience with leadership or mentorship roles, and a willingness to inspire and guide colleagues in a fast-paced development environment?"
0e58d034307495abd5c7d98b65b2c55c,"What is the candidate's experience in developing scalable web applications using full-stack technologies such as ASP.NET, SQL Server, AngularJS, and TypeScript?|||How proficient is the candidate in designing and implementing REST APIs, and experience with web protocols, low-level web server operations, and database design?|||Can the candidate demonstrate a strong understanding of computer science fundamentals, including data structures, algorithms, and software design patterns, and experience with agile development methodologies such as Scrum?"
66a6c9d61bfda83447319da6af13fb74,"What is the candidate's experience in developing iOS mobile applications using Objective-C and the iOS SDK?|||How proficient is the candidate in implementing memory management and caching mechanisms specific to mobile devices?|||Show me candidates with experience working with iOS frameworks such as Core Data, Core Animation, Core Graphics, and Core Text.|||What is the candidate's experience in developing iOS mobile applications using Objective-C and the iOS SDK?|||How proficient is the candidate in implementing memory management and caching mechanisms specific to mobile devices?|||Show me candidates with experience working with iOS frameworks such as Core Data, Core Animation, Core Graphics, and Core Text."
a7086185cd1f9b76e4535002e5f8d435,"What is the candidate's experience in developing full-stack web applications using Node.js and related technologies such as PHP, Laravel, HTML, CSS, and JavaScript?|||How proficient is the candidate in programming a server, including experience with Node.js and other server-side technologies?|||Show me candidates with strong knowledge of Angular/Node.js and experience in developing scalable web applications."
29706d2f5d1e7e787ae2fcd26c271b3d,"What is the candidate's experience in quality engineering and software application development, specifically with Java, JUnit, Selenium, TestNG, and other open-source projects?|||How proficient is the candidate in working with continuous integration and deployment tools such as Jenkins, and creating, executing, and maintaining scripts and tools for various testing frameworks?|||Show me candidates with experience in working with agile software development teams and a strong understanding of the agile methodology for software development?|||What is the candidate's experience with scripting languages such as JavaScript/Python/Ruby in a Linux environment, and their ability to create and execute scripts for various testing frameworks?|||Can the candidate demonstrate a strong desire for continuous improvement in the quality assurance processes, and the ability to interact with multiple software development teams to develop, test, deploy, and report on product performance, quality, security, and stability?"
2b240af81d78a1ca0b01fc4ebcbcd2f6,"What is the candidate's experience with frontend development frameworks such as Angular, and how have they used these frameworks to create responsive and scalable web applications?|||How proficient is the candidate in integrating third-party APIs using JavaScript, and can they provide examples of successful integrations they have done in the past?|||Can the candidate demonstrate experience with packaging JS applications for deployment on iOS and Android devices, and how have they optimized the performance of these applications for different devices?"
1f30fa355c4e7bb55f4e3f3ba286cce1,"What is the candidate's experience in designing and deploying large-scale, user-facing machine learning systems?|||How proficient is the candidate in analyzing and processing diverse data sets, including structured and unstructured data, to drive system designs and product implementations?|||Show me candidates with expert knowledge of statistical computing languages such as Python or R, and experience in probability and statistics, including experimental design, predictive modeling, optimization, and causal inference."
cb20c2e8053adbccf6ccc0ba7c4e5833,"What is the candidate's experience in developing custom WordPress themes and plugins?|||How proficient is the candidate in managing and optimizing WordPress server performance?|||Show me candidates with experience in integrating third-party APIs and services into WordPress applications.|||Can the candidate demonstrate a strong understanding of PHP, Node.js, and other technologies used in the development of WordPress applications?|||How effective is the candidate in communicating technical concepts to non-technical stakeholders, and can they work collaboratively with a team to deliver projects on time?"
ae805f9e1587470712078097c311f9ba,"What is the candidate's experience in developing and testing Node.js applications with a focus on unit testing using Mocha, JUnit, TestNG, and Pytest?|||How proficient is the candidate in understanding and implementing CI/CD processes and tools such as Jenkins, Gradle, Maven, Ant, NPM, ZooKeeper, Jira, Git, UCD, Kibana, etc.?|||Can the candidate demonstrate prior experience in implementing authentication methods using OAuth and OIDC in Node.js applications?|||What is the candidate's experience in developing and integrating CI and ISIM/IGI systems in Node.js applications?|||How familiar is the candidate with agile development methodologies and their experience in implementing them in Node.js projects?"
e744af551de23909f4d32c7ef650cf97,"What is the candidate's experience in developing desktop or mobile applications using JavaScript and Ext JS?|||How proficient is the candidate in designing and implementing REST APIs using JavaScript?|||Show me candidates with strong understanding of design patterns such as MVC, MVVM, and experience in leading/doing developments in mobile or desktop applications.|||How effective is the candidate in performing code reviews and providing coaching to junior developers?|||What is the candidate's experience in using version control tools such as Git and performing impact analysis to ensure that changes do not negatively affect the application's performance?"
39823bc200fa00af88e124dc11176566,"What is the candidate's experience with CI/CD tools such as Jenkins, GitHub actions, and GitLab pipelines?|||How proficient is the candidate with computer networks and operating system concepts?|||Show me candidates with hands-on experience in Terraform, Ansible, Puppet, or Chef.|||What is the candidate's experience with cloud platforms such as GCP, AWS, or Azure?|||Can the candidate live in the terminal and demonstrate a comfortable understanding of Linux?"
78b2cb285ccb0f39c2f9073df6c63c9b,"What is the candidate's experience in providing secretarial support for administrative offices, such as the Office of the Dean or the Provost?|||How proficient is the candidate in using intermediate-level word processing, spreadsheet, and database applications to perform routine tasks and generate reports?|||Can the candidate demonstrate a strong understanding of university policies, rules, and regulations, and the ability to apply them in their work?|||How effectively can the candidate interact with a diverse group of students, faculty, and staff, and handle confidential information with discretion and professionalism?|||Can the candidate demonstrate experience with basic bookkeeping and clerical accounting tasks, such as reconciling financial statements and preparing budget reports?"
9ee66d7bd7e5302e6373b8e8ac400465,"What is the candidate's experience with developing real-time messaging applications using Go, Erlang, Ruby, or Python?|||How proficient is the candidate with designing and implementing XMPP protocols and TCP connections for instant messaging applications?|||Show me candidates with experience in managing large-scale data storage and retrieval using MySQL, Postgres, Mnesia, or MongoDB, and proficiency in caching using Redis or Memcache."
b61031d7b1b2afea7c2ed2771bd588cf,What is the candidate's experience in developing enterprise-level software applications using Java and JavaScript?|||How proficient is the candidate in designing and implementing process-based solutions using Java and related technologies?|||Can the candidate demonstrate experience in leading a team of developers and working collaboratively with business partners to identify and solve complex business problems?|||How well does the candidate understand the insurance industry and its specific requirements and challenges?|||Can the candidate demonstrate experience with Agile development methodologies and a strong understanding of DevOps practices?
dbae816e1ebdc122ca6b6a463669c89a,"What is the candidate's experience with administering and supporting GitHUB services at an enterprise level, including managing multiple project teams and providing first-level support for issues encountered by users?|||How proficient is the candidate with configuring and troubleshooting HTTP/REST/JSON based services, and experience with configuration management tools like Chef, Puppet, or Ansible?|||Show me candidates with a deep understanding of Git versioning lifecycle, branch protection, status checks, and collaborator management in GitHub, and experience with migrating from Perforce to Git.|||What is the candidate's experience with Linux and/or Windows Server administration, and ability to independently diagnose and solve problems with SCM-based services using full stack troubleshooting processes?|||Can the candidate communicate technical information clearly and precisely in verbal and written forms, and demonstrate a motivated self-starting personality with the ability to work independently while maintaining patience with constant interruptions and multiple requests?"
98df016ff0f3a06497f7f2ea5136226d,"What is the candidate's experience with creating and maintaining CI/CD pipelines using tools such as Jenkins, Docker, and Kubernetes?|||How proficient is the candidate in deploying and managing applications on AWS, including setting up ELBs, ALBs, S3, Route53, and security groups?|||Show me candidates with experience in administering Linux systems, including RedHat 7 or equivalent, and troubleshooting networking issues such as DNS, NAT configurations, and firewall settings.|||How well does the candidate understand monitoring tools such as Grafana, Prometheus, and Zabbix, and can they create automated infrastructure using Terraform and Ansible?|||Can the candidate communicate effectively in English, both verbally and in writing, and can they work collaboratively with a team to resolve user incidents and requests?"
ab3fc7ce72b2eea50525e5ea9049cefd,"What is the candidate's experience in developing mobile-responsive WordPress websites using HTML, CSS, Bootstrap, jQuery, and JavaScript?|||How proficient is the candidate in implementing and maintaining high-quality SEO policies for WordPress websites, including optimizing page loading speed?|||Show me candidates with a professional portfolio of at least 10 WordPress websites and 5 WooCommerce websites for internal review.|||How familiar is the candidate with Photoshop and other visual tools for designing and developing visually appealing websites?|||What is the candidate's experience in working with the latest web trends, techniques, and technologies in WordPress development?"
9e96a2072bb7a7c14903b8357a0301c8,"What is the candidate's experience in developing enterprise-level web applications and RESTful APIs using MicroServices?|||How proficient is the candidate with designing and implementing REST APIs, and what experience do they have with SOAP, Oauth2, and other industry standard protocols related to API security?|||What is the candidate's experience with Linux/UNIX environments, and how strong is their shell scripting ability?|||How strong is the candidate's background in JSP, J2EE, Spring Boot, and other relevant technologies?|||What is the candidate's experience with MySQL, DB2, or MongoDB databases, and how strong is their understanding of database design and management?"
80d9e11b8257f29ad74e7dacff06ab1f,"What is the candidate's experience in implementing, customizing, and providing production support for ERP systems?|||How does the candidate handle user requirements gathering and documentation, and how do they ensure that the customized functional specifications meet the user's needs?|||Can the candidate provide examples of successful ERP implementations, and how did they handle any challenges or issues that arose during the implementation process?"
db518199a4057b23840a819fc88c9910,"What is the candidate's experience with developing server-side web applications using Ruby on Rails or Django?|||How proficient is the candidate with modern front-end web development tooling, including HTML5, JavaScript, CSS3, preprocessors, and frameworks?|||Show me candidates with experience integrating third-party APIs and willingness to learn new languages or technologies as necessary.|||Can the candidate demonstrate proficiency with Git and other code versioning tools, as well as experience with continuous integration and deployment?|||How well does the candidate communicate and collaborate with designers, engineers, and other stakeholders to implement designs and user interfaces, and translate technical requirements into code?"
97759c52b6dd4ff88fa5b71903b991f6,"What is the candidate's experience in developing high-performance, reusable, and reliable Node.js code?|||How proficient is the candidate with designing and implementing RESTful APIs using Node.js?|||Show me candidates with strong knowledge of JSON and Angular, and experience in building scalable web applications.|||What is the candidate's experience in developing high-performance, reusable, and reliable Node.js code?|||How proficient is the candidate with designing and implementing RESTful APIs using Node.js?|||Show me candidates with strong knowledge of JSON and Angular, and experience in building scalable web applications."
0aa26d708969091890d1660721411478,"What is the candidate's experience with modifying and customizing WordPress themes and plugins?|||How proficient is the candidate in using PHP, MySQL, and JavaScript to build responsive and scalable web applications?|||Can the candidate demonstrate a strong understanding of HTML5, CSS, Bootstrap, and jQuery, and how to use them to create responsive and user-friendly interfaces?"
f341079c09a3d7f0030d7f868d47dce4,"What is the candidate's experience in developing iOS applications using Objective-C and Swift, and what are their proficiency levels in these languages?|||How familiar is the candidate with iOS Frameworks such as Core Data and Core Animation, and what experience do they have in using these frameworks to build high-performance applications?|||Can the candidate provide examples of their experience in designing and implementing application updates, and how do they approach maintaining the code and atomization of the application?"
1f585a31c2b2327a11d016a82388593a,"What is the candidate's experience with full stack development using modern JavaScript and AWS technologies?|||How proficient is the candidate in developing and testing customized software applications, and solving complex issues and problems?|||Show me candidates with experience in maintaining, expanding, and scaling web platforms, and managing issues related to migrating new businesses onto the platform.|||How well does the candidate communicate and collaborate with others, and can they prioritize and manage multiple tasks under pressure?|||Can the candidate provide examples of their experience with data, data structures, and data relationships, and how they have used this knowledge to develop and implement solutions?"
4a1e684f9ede24e32d8a3c866b597772,"What is the candidate's experience in troubleshooting and resolving issues related to Windows XP, Vista, and 7 operating systems?|||How proficient is the candidate in managing user accounts, blocking and resetting passwords, and providing daily technical support for desktop support (Windows), data networks, and servers?|||Show me candidates with experience in installing and configuring Windows 2008 & 2012 Server, as well as configuring Active Directory, domains, and sites.|||Can the candidate demonstrate proficiency in SCCM client installation, software distribution, patch management, and backups?|||How well does the candidate communicate with customers and walk them through installing applications and computer peripherals?"
865303bb699e47536b33f5769da7256a,"What is the candidate's experience in developing web applications using Laravel, and how proficient are they in using MySQL as a database management system?|||Can the candidate demonstrate a strong understanding of WordPress plugins development, and have they worked with WordPress in the past?|||How does the candidate's experience in software development, total work, and education align with the requirements of the position?"
f394e9766278a41f491228fe755d6b96,"What is the candidate's experience in managing and maintaining IT infrastructure, including systems hardware and software, networks, and various applications?|||How proficient is the candidate in DNS management, email management, and end-point security?|||Can the candidate demonstrate experience in managing and troubleshooting switches and access points?|||How familiar is the candidate with Windows Servers, and do they have experience in managing and maintaining them?|||Does the candidate have experience in managing and troubleshooting cloud infrastructure, specifically in AWS?"
88fe4956a2f3b6371bbc195e6b3d8647,"What are the candidate's proficiency levels in object-oriented programming, specifically in Python?|||How familiar is the candidate with SQL operations, and can they demonstrate a strong understanding of database management systems?|||Can the candidate demonstrate a strong understanding of front-end technologies such as HTML, Javascript, and other web development frameworks?|||How does the candidate handle threading limitations in Python, and can they provide examples of how they have optimized threading in their previous projects?|||Can the candidate provide examples of their experience with Django training or education, and how have they applied their knowledge of Django in their previous projects?"
81c59f8a9b7e391f8a8a7a4cbafa98a8,"What is the candidate's experience in designing and implementing CI/CD pipelines for cloud-based applications using AWS technologies?|||How proficient is the candidate in automating infrastructure provisioning and configuration using tools like Ansible or Terraform?|||Show me candidates with experience in developing and maintaining scalable, highly available web applications using Python and Django.|||Can the candidate provide examples of how they have optimized the performance and efficiency of complex software systems using monitoring and logging tools like Solr or ELK?|||How effectively can the candidate communicate technical concepts and solutions to both technical and non-technical stakeholders, and provide examples of successful collaboration with cross-functional teams?"
2cd0e030d916d5d389ef0858bca6968b,"What is the candidate's experience with developing interactive transcripts and captioning tools for video content, and how have they optimized the process for efficiency and accuracy?|||How proficient is the candidate with integrating third-party APIs, such as video hosting platforms and machine learning services, into their web development projects?|||Can the candidate demonstrate a strong understanding of algorithmic complexity and data analysis, and how have they applied these skills in previous web development projects?"
ff26e3ec667dbfc65d9a314130392f02,"What is the candidate's experience in configuring and managing Azure networking services, including subnets, virtual networks, and load balancers?|||How proficient is the candidate in using PowerShell and other Microsoft tools to automate Azure resource provisioning and management?|||Show me candidates with experience in implementing and managing Azure storage solutions, including Azure Blob Storage, Azure File Storage, and Azure Queue Storage.|||How well does the candidate understand Azure security features, such as Azure Active Directory, Azure Firewall, and Azure Security Center?|||Can the candidate communicate effectively and provide technical solutions to stakeholders, including both technical and non-technical audiences?"
8e416494c60338852538e776f60ab290,"What is the candidate's experience with developing multi-platform apps using Flutter and Dart?|||How proficient is the candidate in managing high-scale production mobile apps, and what experience do they have with iOS and Android development?|||Can the candidate provide examples of mission-critical applications they have developed, integrated with common APIs, and deployed in a production environment?|||What is the candidate's experience with developing multi-platform apps using Flutter and Dart?|||How proficient is the candidate in managing high-scale production mobile apps, and what experience do they have with iOS and Android development?|||Can the candidate provide examples of mission-critical applications they have developed, integrated with common APIs, and deployed in a production environment?"
c495931be368e9ff700d093b6962fce6,"What is the candidate's experience in designing and implementing end-to-end automation for cloud-based microservices using tools such as Puppet, Chef, Ansible, Terraform, or SaltStack?|||How proficient is the candidate in deploying and managing application containers using Kubernetes/Mesos, and what experience do they have with automated deployment, scaling, and operations of containerized applications?|||Can the candidate provide examples of how they have used Jenkins and Git for automated testing, continuous integration, and version control in a DevOps environment?|||How does the candidate approach network automation, including switch configurations, routing, and load balancers, in a cloud-based DevOps environment?|||Can the candidate provide examples of how they have worked with public clouds such as AWS, Azure, or GCP, and what experience do they have with deploying and managing clustered applications in these environments?"
de8701cfce786c127caab5d37799c98b,"What is the candidate's experience in converting PSD to HTML, specifically in creating fully responsive layouts?|||How proficient is the candidate in using HTML, CSS, and JavaScript to create dynamic and interactive web applications?|||Show me candidates with strong knowledge of HTML5, CSS3, and JavaScript, and experience in using these technologies to create modern web applications."
a10c82c770adacd7bfad8e3d68da6b54,"What is the candidate's experience in developing iOS applications using Objective-C and Cocoa Touch?|||Can the candidate provide examples of published iOS apps they have developed and released on the App Store?|||How familiar is the candidate with iOS frameworks such as Core Data, Core Animation, Core Graphics, and Core Text?|||What is the candidate's experience with third-party libraries and APIs in iOS development?|||Can the candidate provide examples of new technologies they have discovered, evaluated, and implemented in their iOS development work?"
bf4c6f089149163ca0952d3fbd05a27a,"What is the candidate's experience in human resources administration, including recruitment, hiring, and onboarding processes?|||How proficient is the candidate in using Microsoft Office, specifically Excel and Word, for administrative tasks and record-keeping?|||Can the candidate demonstrate experience in maintaining a high level of confidentiality and discretion when handling sensitive information, such as employee personal and financial data?"
14bc653b5083343597f995d3a1a8449a,"What is the candidate's experience in designing and implementing full-stack web applications using Python and Django?|||How proficient is the candidate in using Git version control and deploying Python applications into production?|||Can the candidate demonstrate a deep understanding of database management, including SQL and non-relational databases, and the Django ORM?"
3ef342ee25848dd8de9a12d7f863df34,"What is the candidate's experience with WordPress component, plugin, and module development?|||How proficient is the candidate in handling WordPress and its components/plugins upgrade, customization, and web application development?|||Show me candidates with strong knowledge of WordPress theme and plugin development, including modifying and creating custom themes and plugins.|||What is the candidate's experience with front-end technologies such as HTML, CSS, Jquery, and JavaScript?|||Can the candidate demonstrate experience with CMS platforms such as WordPress, Joomla, and Drupal?"
71316e9a810e7f3f0ddd3eb7860fc083,"What is the candidate's experience in designing and implementing scalable and redundant RESTful APIs using Node.js and JavaScript?|||How proficient is the candidate in server management, specifically with Amazon EC2 and Amazon Lambda?|||Can the candidate provide examples of their experience with BDD testing discipline and Cucumber?|||How experienced is the candidate with databases, specifically SQL and MongoDB?|||Can the candidate provide examples of their experience with NoSQL databases and Elasticsearch?"
73aba534d7a62f9e5e74456b936c7693,"What is the candidate's experience in developing and maintaining large-scale, hybrid mobile applications using Flutter?|||How does the candidate approach testing and ensuring the quality of their code, particularly in a fast-paced and rapidly changing environment?|||Can the candidate provide examples of how they have used their understanding of consumer behavior and UX to inform their mobile development work?"
5b1aebf7d93863f2fdbc432e74ca5e4b,"What is the candidate's experience in developing RESTful API applications using NodeJS and Express?|||How proficient is the candidate with automated unit testing using Jasmine/JEST?|||Show me candidates with strong understanding of data structures and algorithms, Node global variables, and in-built libraries.|||What is the candidate's experience with integrating data storage solutions, such as RDBMS and NoSQL DB?|||Show me candidates with experience working with WebSockets and Redis, and knowledge of their various applications."
bbf6f8704267d236e83cd5ab866dcfa7,"What candidates have experience with iOS frameworks such as Core Data, Core Animation, and Objective-C or Swift?|||How proficient are the candidates in building iPhone/iPad apps from start to finish using the Apple SDK and Xamarin?|||Show me candidates with a strong understanding of code versioning tools and experience in building scalable, high-performance apps."
b8987e3ccef9a4886190e1f5d4f8cb02,"What is the candidate's experience in data acquisition, data infrastructure, and data analytics, specifically in the context of marketing and advertisement?|||How proficient is the candidate in working with big data, business intelligence, and analytics, and can they provide examples of past deliveries and experience in dealing with large data sets and distributed processing?|||Can the candidate demonstrate exceptional problem-solving and analytical skills, and can they contribute to improving engineering discipline/process and software engineering experience using Agile?"
